Leg_Stability_StdDev,Core_Stability_StdDev,Leg_Fatigue_Slope,Avg_Leg_Angle,Avg_Core_Angle,Source_File,Person_ID,Level
1.7290447820842043,19.404681796329346,-0.009592669751038552,7.199342862588799,160.7497997206102,norm_필라테스_가산_A_Mat_Hundred_고급_actorP086_20221012_15.36.09_CAM_1.csv,actorP086,고급
1.3481783178240534,22.25410691594264,-0.006163639922449773,6.632652887481293,153.91494215445906,norm_필라테스_가산_A_Mat_Hundred_고급_actorP086_20221012_15.37.03_CAM_1.csv,actorP086,고급
1.9973388606841311,25.407069329396066,0.004579758247022093,7.55434662506258,154.64159763562816,norm_필라테스_가산_A_Mat_Hundred_고급_actorP086_20221012_15.37.57_CAM_1.csv,actorP086,고급
2.5447964945833634,24.43014062507689,0.006256793452013648,9.378643222537054,161.16987141541105,norm_필라테스_가산_A_Mat_Hundred_고급_actorP086_20221012_15.38.54_CAM_1.csv,actorP086,고급
4.884523708259015,16.764936904850273,-0.011017198528687723,16.433843249292224,153.10195923589612,norm_필라테스_가산_A_Mat_Hundred_고급_actorP086_20221012_15.39.44_CAM_1.csv,actorP086,고급
2.2552341710394437,8.183608625665949,-0.0063628966973646745,7.91752181838254,163.9634737169469,norm_필라테스_가산_A_Mat_Hundred_고급_actorP086_20221012_15.40.59_CAM_1.csv,actorP086,고급
2.551915418543124,15.598264434960159,-0.01226102792858504,13.450778535917514,159.11741748279417,norm_필라테스_가산_A_Mat_Hundred_고급_actorP086_20221012_15.42.02_CAM_1.csv,actorP086,고급
2.8119191066265334,10.896666628412929,-0.02218927306106777,12.640519964345732,157.11416938632095,norm_필라테스_가산_A_Mat_Hundred_고급_actorP086_20221012_15.42.56_CAM_1.csv,actorP086,고급
2.333460707725141,17.678890967147048,0.0005221540092799194,12.251166081625968,162.04647046780374,norm_필라테스_가산_A_Mat_Hundred_고급_actorP086_20221012_15.43.45_CAM_1.csv,actorP086,고급
2.2763787602705725,20.367424359869982,-0.011362607333646479,9.774250674151403,168.51933949856814,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221025_14.01.06_CAM_1.csv,actorP093,고급
2.8120913830963112,17.94796901377236,-0.006580900851680908,14.93793600502315,162.49145395009302,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221025_14.01.55_CAM_1.csv,actorP093,고급
1.9705126230587249,16.889108680931592,-0.009076064752875859,11.015024923029408,169.41956771243986,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221025_14.02.45_CAM_1.csv,actorP093,고급
3.0215695071214803,26.143807668515947,0.0258428535730061,9.4762026879151,166.47036190708687,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221025_14.03.39_CAM_1.csv,actorP093,고급
1.626455529461921,23.633475325863706,0.008585965752658603,8.850064834339191,166.54138025375303,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221025_14.04.44_CAM_1.csv,actorP093,고급
